53.25009344431329,22.444885209100597
21.570928175048255,17.44707561216037
72.16107675668404,85.88179688723211
52.59628100814437,68.0997652916171
99.55503411642916,89.03868014012214
45.263493711035,24.433107718919345
51.65884282004931,90.10642634366273
89.7286579150431,69.21655768344208
39.00003159887097,80.55196125207841
35.59526184197473,14.05610647225216
66.19318558706838,55.68426760836053
34.1551559598477,85.84359753107817
37.75840849411198,8.948084373549136
65.16521495804488,93.65696789745532
42.69022506258199,92.09116283653597
34.978245803048665,90.63114224147267
31.624449741999662,37.20161513918061
64.27557457661524,47.52318749669915
83.64758869867107,0.8456953312116822
66.90344399989151,50.71682553053572
16.884423905642787,87.22366700571314
87.5480501416314,69.49436954110595
52.33278417340765,47.50050160323029
38.34965160669239,74.01538577420033
90.03244482085118,29.950494631410272
0.7547124714061715,68.99346754792717
11.851881737322357,54.212213462108004
3.553329816699402,74.52828107023427
26.790504385933367,44.46625088952738
42.60760966356925,5.893066276858683
94.6667404260709,63.71877389783837
88.73799677731704,69.61250384144303
96.65408150147886,28.521667784013825
26.346852969565404,27.404797869111885
82.81308404304166,62.62247674240252
99.08923452539618,42.495177866695364
88.32286129837678,37.12801958341087
41.54042832052344,48.07676030145727
17.540302503015702,18.29298228197116
74.27810748008527,20.099275883890964
26.87901792502101,10.896109424607781
81.19116764327525,40.5867961110747
84.87799672207547,34.740622828640845
66.42141043288241,65.31811232588024
85.66460122456583,28.664655102555248
37.35521899894525,73.65684448980045
27.030319857430197,75.39502252114079
6.900514731908403,36.3053581331577
63.79548246465002,21.452876949618492
89.12553029696782,64.54371043270997
55.77648038829296,98.17948558186677
36.796704498332424,55.01372735982262
80.93182208851377,87.82569284945669
63.608141225396366,16.878691372976352
93.58913507229252,58.80642686799854
42.766535556478615,56.59211368966051
83.76542944483452,81.50207302804787
40.87718714956981,72.69146691016071
56.29777554048214,34.314110903664016
95.66942871914218,21.169631589694216
18.497822307029065,81.80299088672503
73.76278722925055,96.0476966634936
59.65764507585292,0.912561365324216
89.12536305191165,36.093091155638746
17.653443749454432,92.08839597844579
31.608682532297028,51.7207423129702
71.71354431100629,38.28689960546924
96.46970547346935,40.477945777393444
23.268958463829527,87.80200767723183
3.6518039660328627,22.780339929392834
45.74127395211243,53.262823937862095
98.10751964947,32.01434248706764
21.008756922800497,83.777658924961
79.87890457074937,89.98396845184693
40.03835240674327,3.740299514236667
73.80857211673812,0.7671056102430795
71.72866435095176,88.57609708686704
30.956671417109515,5.9480963765638055
62.1102285198305,29.521279355524666
54.042582835375896,65.70939412043664
51.47321292770426,9.937813198079581
62.810635012052394,30.532105065754024
13.399198481131446,71.1862730513248
13.934965765389062,82.69390761486457
12.130925264383452,3.145414747825792
15.806699566130888,41.73201864124996
32.89940386186976,2.4327898096531353
68.57088927311473,69.37723417831438
89.92134590983316,65.14294456560043
96.38167418777395,12.22714225124033
15.550239854365078,77.63765539564525
33.46316499677384,12.846998150579337
43.59806102893254,33.26784507403227
60.98983459109656,9.380873228661201
18.195632627272296,45.186109997523225
97.32489775037094,65.07955179279595
69.89402193646147,96.61731988880071
70.83858789270664,94.90072435274104
8.816728114525008,99.16951069729888
98.40106025700763,20.294156357878112
