1000
53.25009344	22.44488521
21.57092818	17.44707561
72.16107676	85.88179689
52.59628101	68.09976529
99.55503412	89.03868014
45.26349371	24.43310772
51.65884282	90.10642634
89.72865792	69.21655768
39.0000316	80.55196125
35.59526184	14.05610647
66.19318559	55.68426761
34.15515596	85.84359753
37.75840849	8.948084374
65.16521496	93.6569679
42.69022506	92.09116284
34.9782458	90.63114224
31.62444974	37.20161514
64.27557458	47.5231875
83.6475887	0.845695331
66.903444	50.71682553
16.88442391	87.22366701
87.54805014	69.49436954
52.33278417	47.5005016
38.34965161	74.01538577
90.03244482	29.95049463
0.754712471	68.99346755
11.85188174	54.21221346
3.553329817	74.52828107
26.79050439	44.46625089
42.60760966	5.893066277
94.66674043	63.7187739
88.73799678	69.61250384
96.6540815	28.52166778
26.34685297	27.40479787
82.81308404	62.62247674
99.08923453	42.49517787
88.3228613	37.12801958
41.54042832	48.0767603
17.5403025	18.29298228
74.27810748	20.09927588
26.87901793	10.89610942
81.19116764	40.58679611
84.87799672	34.74062283
66.42141043	65.31811233
85.66460122	28.6646551
37.355219	73.65684449
27.03031986	75.39502252
6.900514732	36.30535813
63.79548246	21.45287695
89.1255303	64.54371043
55.77648039	98.17948558
36.7967045	55.01372736
80.93182209	87.82569285
63.60814123	16.87869137
93.58913507	58.80642687
42.76653556	56.59211369
83.76542944	81.50207303
40.87718715	72.69146691
56.29777554	34.3141109
95.66942872	21.16963159
18.49782231	81.80299089
73.76278723	96.04769666
59.65764508	0.912561365
89.12536305	36.09309116
17.65344375	92.08839598
31.60868253	51.72074231
71.71354431	38.28689961
96.46970547	40.47794578
23.26895846	87.80200768
3.651803966	22.78033993
45.74127395	53.26282394
98.10751965	32.01434249
21.00875692	83.77765892
79.87890457	89.98396845
40.03835241	3.740299514
73.80857212	0.76710561
71.72866435	88.57609709
30.95667142	5.948096377
62.11022852	29.52127936
54.04258284	65.70939412
51.47321293	9.937813198
62.81063501	30.53210507
13.39919848	71.18627305
13.93496577	82.69390761
12.13092526	3.145414748
15.80669957	41.73201864
32.89940386	2.43278981
68.57088927	69.37723418
89.92134591	65.14294457
96.38167419	12.22714225
15.55023985	77.6376554
33.463165	12.84699815
43.59806103	33.26784507
60.98983459	9.380873229
18.19563263	45.18611
97.32489775	65.07955179
69.89402194	96.61731989
70.83858789	94.90072435
8.816728115	99.1695107
98.40106026	20.29415636
40.63763625	28.57142719
56.25117672	56.62930989
92.90500868	46.82594824
63.00699022	43.77321898
37.79038297	13.73146913
13.98172568	53.15693715
37.91984311	72.16221291
53.83391269	47.94539492
56.09605601	69.09082009
95.61330669	0.502787047
2.91780673	58.42402259
0.881398865	9.974977307
51.5742619	78.96476236
40.40349638	72.44843458
36.19871184	22.95788482
48.6069242	56.76681887
76.48245645	71.07195123
64.54500085	7.66885331
57.07566067	14.47638788
79.06139909	70.5559869
54.12301278	30.09858585
57.40246109	79.73464053
34.57822116	54.35039447
43.37669432	60.46706504
40.11106726	74.13762535
65.82590379	32.15095553
26.30700643	0.57132889
78.00659626	91.76337238
38.87432055	76.81823466
9.792059619	50.99231675
19.85814998	44.78595963
85.91505822	91.25489277
57.10977078	66.5230586
77.83836722	68.2332994
19.39898198	40.58019308
36.98618448	17.10048283
96.60844161	2.092588902
69.17350952	32.13485704
94.21009737	45.28245688
17.09769124	89.17562508
4.341166407	13.22817827
60.88360865	83.65197372
63.78651566	73.85737369
73.24212995	72.5688879
53.11530225	34.31060143
79.68056311	65.74438522
73.65356066	33.60789885
76.05870569	29.68192524
5.786851767	1.588320214
14.14382977	61.78641718
73.80901111	98.36213845
65.33703178	14.91745066
8.135659679	59.61871984
11.91979289	83.74385728
25.30861896	67.70460203
43.02005406	29.08928032
56.24927522	66.80592195
26.14160847	20.87077343
42.1643669	52.20307466
37.66030767	64.07830533
57.56687026	77.08391103
48.72746973	40.63634857
96.50530941	33.94003673
84.51150851	30.47609162
38.24935837	57.77536021
69.29385593	0.38247439
38.90579961	26.75716678
10.24739527	90.79608966
52.23617137	95.61942753
81.94138359	69.09678009
54.95008209	92.9252679
52.5825204	97.93916185
4.228081522	9.561142914
88.0134911	22.06646915
77.66814385	55.26446645
83.07129633	58.51976504
71.13930714	24.69634042
61.87367525	10.24938398
72.4876602	55.03912946
1.131757393	80.57419915
90.95647329	32.71334204
38.82858117	34.59047156
8.805956424	97.16578925
16.76784992	80.71080463
68.89537372	81.96141534
60.45305259	65.16322124
68.89301408	24.86470328
13.04527865	48.66028469
73.60321646	53.56295408
27.55024768	67.94496189
43.35742204	74.74242222
20.93984609	28.44438181
23.48931911	48.72204032
26.25851603	53.56861881
19.577155	87.26468896
28.84438155	95.49228587
68.91278659	90.92765684
12.02985993	26.66725513
81.4744983	13.59958791
15.84695716	69.52293274
95.94766063	23.23045736
74.26346813	82.96448878
1.669192812	27.27605805
81.92057627	72.29931471
73.97990054	19.65855143
72.27909031	37.48307668
1.003170973	52.71511559
82.78629402	95.62693315
51.53814456	69.9041675
20.87738143	26.21371427
9.055931247	45.16145301
80.05622062	42.76418236
3.426246911	12.80391731
53.8413015	52.74816828
66.02126129	7.152659926
82.99409637	13.18682069
24.26652701	24.66072103
65.48906429	60.41616553
56.68944784	34.28351038
13.76561211	67.66938493
27.9847585	78.31433731
28.79497916	66.78077585
60.59890713	77.17751746
70.72855846	58.17289274
39.32572337	95.06785854
84.83528932	94.35623694
47.96231156	63.36671962
13.74685547	23.12288184
15.6555035	57.39381907
23.4398771	3.161814561
56.808934	95.80302846
57.07348549	96.19055344
81.87648638	36.03294327
60.49165851	60.06576272
94.29145118	42.05595851
75.99123262	71.64515659
89.60686529	28.65621121
51.95736354	30.31857399
65.51907058	52.29413615
81.94397502	74.51224427
91.43422473	58.31324963
31.41599344	11.26640343
90.87819031	51.3422596
96.30721188	9.099045925
87.71844388	22.45559859
99.9771389	93.91160149
5.041752385	68.06121122
78.82433568	49.28057229
74.49295404	24.2384674
81.4917564	6.088136879
37.24028743	78.41926285
5.898163958	39.00711669
79.21452647	54.20924681
78.73263813	72.24674087
13.36967491	63.16075149
45.66301246	62.82860436
87.94380098	75.08565862
74.5029821	56.21751356
95.74535012	88.8364565
86.45103025	22.27400471
18.21207333	30.44838732
64.2437023	68.3433861
36.90150886	20.82107633
21.85475509	93.45636112
11.48548584	52.32936139
28.0854414	90.04408569
26.42820089	16.52639293
94.13188522	72.05475958
10.06060771	10.96039694
53.9656265	93.10346092
6.066150355	18.43031344
98.48358186	98.39999141
65.66885385	56.37294426
59.48287062	22.53403613
51.45839282	3.40299366
36.13844004	76.23214825
35.55013492	8.968205408
93.74095762	88.7300219
19.28099999	47.28685651
27.49291394	28.71116906
18.48333951	52.88970635
63.76453633	56.85325609
20.59475923	28.65534561
97.60344065	49.30603472
96.4902733	88.7726917
70.41858155	82.92995187
75.63331955	84.91384458
80.03700514	39.05430441
81.90685365	15.2382234
31.5773864	84.69300585
48.23607046	19.8593715
22.05104006	43.29908632
92.65924165	56.26313731
50.16058704	82.08377748
80.67843961	84.82255479
84.20627944	5.256289383
8.148449682	81.03550279
11.30881122	42.68291367
57.12068021	8.466349446
92.80847396	11.50970311
12.67061275	92.883888
48.62455518	91.55819738
21.87074197	64.46199358
64.2189909	43.76579438
6.985015044	23.64213336
84.56918767	12.53207721
83.77470504	92.93226218
7.410858465	25.26118365
52.40854787	64.36989888
44.20773492	67.68751879
44.9164066	64.37225028
30.92522133	59.72726986
44.4946263	74.85793964
13.82441212	16.90591571
94.92822202	55.94185158
5.62023726	19.72371222
9.346733753	41.78186818
91.5108037	3.783157929
49.39343078	24.35088271
41.96288084	46.0680665
33.76942796	99.21363216
79.45659853	25.26538056
39.64590673	50.56440319
86.63537581	86.29728006
49.1211126	62.16287928
16.52436987	27.31352309
93.78617627	55.36448057
97.62040636	88.4193295
43.40452231	56.80609477
85.03205562	64.71707644
16.07242587	67.20285241
35.66365438	81.80230089
54.0441368	96.55550981
59.1300248	9.813918989
21.52519725	4.202882641
74.87080053	34.95421364
36.18764224	14.25010151
53.9563681	96.5334349
18.17280476	6.959493981
2.375872343	26.89609367
82.47389735	26.17903954
72.01423404	13.18257099
62.47242668	84.85597479
94.28565249	84.83027162
68.9168813	32.89706522
0.0318463964	84.01384987
39.39641181	17.74323311
27.40242408	79.84637626
64.57777458	89.7295417
33.49123391	76.50416271
44.16643986	79.2639171
16.46311904	3.575760663
87.37490263	90.5331125
8.892124731	16.00837979
73.03353526	78.23344965
29.84617255	31.4785522
77.70653787	31.6033668
79.15264002	99.05868986
73.07129421	94.14791989
7.770327659	14.36789885
1.690160109	94.73012837
47.39165787	22.8317183
21.3489667	66.60713218
30.51529373	27.39307799
19.01660009	22.96517137
39.60383447	0.455503147
96.36997366	19.68318689
53.94723142	87.62848872
21.12377494	47.14040372
74.83270984	17.60900658
35.41224467	69.95764767
12.44079402	49.50208293
10.59101199	63.37857222
50.31000113	51.17378374
81.89634356	64.81744785
46.53858692	1.001917871
0.662302986	90.82757292
6.184435339	64.79701857
88.34832115	58.57727215
22.86699489	17.59273393
0.157633926	40.73288491
24.1712751	32.09436348
73.29504293	78.84499598
13.15516446	51.47353616
70.972329	18.16001326
82.73902456	35.64513207
14.53539866	62.93968022
47.97341633	68.05574621
29.41003959	96.93364509
21.36104889	51.69714735
92.74148384	71.91018934
2.73228794	49.67684204
75.29168825	51.89100918
27.47589016	47.42381653
28.73133448	22.54001979
95.99996232	40.62636891
1.618702686	98.84144357
12.1202965	86.75443002
61.69906551	76.29425589
33.03529908	92.28502857
90.54210434	3.209404643
8.434558608	91.18113459
53.80756423	96.0807367
85.7550039	9.447371335
90.73094391	93.53966962
91.01478177	8.298461942
63.21071681	83.03774697
90.98935296	5.303899769
16.19359966	25.98647723
14.69041974	34.88309937
24.48034935	34.32396801
89.02346658	20.17698474
91.39296363	17.5571216
54.17664849	9.168344282
97.54448635	81.21638063
35.96457521	84.75685142
22.67441282	48.78157923
62.39299493	44.76775761
60.2399954	46.29636474
24.94857318	74.68048495
35.62454504	16.875212
0.649413453	27.44425519
33.95984133	14.17544953
93.78569557	34.52575054
94.53153859	18.00053531
9.343775624	9.849375198
71.69815019	66.06799388
3.434384843	29.38375837
7.897309031	8.460036638
50.17155526	69.19826495
14.44608141	44.4801695
41.14410926	32.1501725
68.68548368	68.51725481
8.795274868	90.42905553
97.50540607	78.94158774
75.88419443	33.2699524
93.86113702	42.89782341
59.47381167	16.86011126
48.10371012	25.76240492
62.07776942	94.78538468
65.18801912	32.85521928
93.47439632	52.91436345
31.33086074	71.08287
65.28141112	14.47850631
52.88190584	96.61634265
40.79325534	97.51702106
53.78070666	42.54165788
14.43521964	95.57870031
33.38575626	42.17659781
72.35457635	44.54426283
18.94833027	15.34952048
3.052559639	6.275520211
9.747271149	5.93098637
92.5970758	38.65239486
20.93792107	89.57598258
19.58918521	73.15609437
2.947507876	95.50591484
86.31911215	72.37342455
87.0717201	70.3369513
87.78853536	57.11055945
42.34854066	4.360804998
12.82146931	31.19206966
23.38748694	60.37743206
88.79290975	23.25864815
61.79130387	35.21270632
19.23445813	32.89130864
8.920726383	6.334163274
26.3255401	80.81010903
60.97089818	96.13424261
51.14483419	29.95508162
5.457118115	6.136034889
25.87073829	1.095447186
93.86473925	13.36452971
90.56250431	17.07810738
52.78350173	11.95926392
14.03214755	23.54520412
46.99309773	82.39893566
13.01251651	45.15862237
64.92636645	10.73933531
4.16273793	74.8597563
49.86423678	94.34181236
6.655601332	53.73473131
53.63984481	35.18485477
